symbol,kind,relpath,line,snippet
BurstIO,usage,HybridCPU_ISE.Tests/tests/Phase09StreamIngressWarmupTests.cs,88,ulong completed = BurstIO.BurstRead2D(
BurstIO,usage,HybridCPU_ISE.Tests/tests/Phase09StreamIngressWarmupTests.cs,230,ulong completed = BurstIO.BurstGather(
StreamRegisterFile,usage,HybridCPU_ISE.Tests/tests/Phase09StreamIngressWarmupTests.cs,294,StreamRegisterFile srf = Processor.Memory!.StreamRegisters;
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09StreamIngressWarmupTests.cs,319,Processor.Memory = new MemorySubsystem(ref proc);
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase09VectorDeferredProofTests.cs,414,"StreamEngine.Execute(ref core, in inst);"
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase09VectorDeferredProofTests.cs,455,"StreamEngine.Execute(ref core, in inst);"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorDeferredProofTests.cs,506,Processor.Memory = new MemorySubsystem(ref proc);
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase09VectorDotWideExecutableTests.cs,343,"() => StreamEngine.Execute(ref core, in rawInstruction));"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorDotWideExecutableTests.cs,485,Processor.Memory = new MemorySubsystem(ref proc);
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorDotWideExecutableTests.cs,289,"""ACCEL_QUERY_ABI"", ""ACCEL_QUERY_TOPOLOGY"""
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,12,"/// read the <see cref=""MemorySubsystem""/> from the core-bound seam (D3-C)"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,15,/// Pattern: seed MemorySubsystem → construct CPU_Core (captures via
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,28,MemorySubsystem? originalMemorySubsystem = Processor.Memory;
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,39,var seededSubsystem = new MemorySubsystem(ref proc);
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,49,var replacementSubsystem = new MemorySubsystem(ref proc);
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,70,"""The bound (seeded) MemorySubsystem should have received the EnqueueRead, "" +"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,90,MemorySubsystem? originalMemorySubsystem = Processor.Memory;
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,101,var seededSubsystem = new MemorySubsystem(ref proc);
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,111,var replacementSubsystem = new MemorySubsystem(ref proc);
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorMicroOpsMemorySubsystemBindingSeamTests.cs,133,"""The bound (seeded) MemorySubsystem should have received the EnqueueWrite, "" +"
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase09VectorPermute2ExecutableTests.cs,277,"() => StreamEngine.Execute(ref core, in rawInstruction));"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorPermute2ExecutableTests.cs,426,Processor.Memory = new MemorySubsystem(ref proc);
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorPermute2ExecutableTests.cs,243,"""ACCEL_QUERY_ABI"", ""ACCEL_QUERY_TOPOLOGY"""
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorPermute2ExecutableTests.cs,318,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_ABI"", compilerSource, StringComparison.Ordinal);"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorPermute2ExecutableTests.cs,319,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_TOPOLOGY"", compilerSource, StringComparison.Ordinal);"
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneDownExecutableTests.cs,258,"() => StreamEngine.Execute(ref core, in rawInstruction));"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneDownExecutableTests.cs,406,Processor.Memory = new MemorySubsystem(ref proc);
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneDownExecutableTests.cs,226,"""ACCEL_QUERY_ABI"", ""ACCEL_QUERY_TOPOLOGY"""
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneDownExecutableTests.cs,299,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_ABI"", compilerSource, StringComparison.Ordinal);"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneDownExecutableTests.cs,300,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_TOPOLOGY"", compilerSource, StringComparison.Ordinal);"
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneUpExecutableTests.cs,258,"() => StreamEngine.Execute(ref core, in rawInstruction));"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneUpExecutableTests.cs,410,Processor.Memory = new MemorySubsystem(ref proc);
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneUpExecutableTests.cs,226,"""ACCEL_QUERY_ABI"", ""ACCEL_QUERY_TOPOLOGY"""
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneUpExecutableTests.cs,303,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_ABI"", compilerSource, StringComparison.Ordinal);"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorSlideOneUpExecutableTests.cs,304,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_TOPOLOGY"", compilerSource, StringComparison.Ordinal);"
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase09VectorTransposeExecutableTests.cs,251,"() => StreamEngine.Execute(ref core, in rawInstruction));"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09VectorTransposeExecutableTests.cs,398,Processor.Memory = new MemorySubsystem(ref proc);
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorTransposeExecutableTests.cs,220,"""ACCEL_QUERY_ABI"", ""ACCEL_QUERY_TOPOLOGY"""
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorTransposeExecutableTests.cs,292,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_ABI"", compilerSource, StringComparison.Ordinal);"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09VectorTransposeExecutableTests.cs,293,"Assert.DoesNotContain(""InstructionsEnum.ACCEL_QUERY_TOPOLOGY"", compilerSource, StringComparison.Ordinal);"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,1,﻿// Phase 09: VMX Subsystem вЂ” Instruction Plane + FSM Transitions
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,4,//   - VmxEventKind: VMX diagnostic event kinds
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,8,//   - VmxExecutionUnit: all 8 VMX instruction implementations
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,9,//   - ExecutionResult.VmxFault: VMX fault signalling
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,10,//   - ExecutionDispatcherV4: VMX dispatch delegation + explicit direct surface contract
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,12,//   - Privilege enforcement: VMX instructions require M-mode
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,34,/// <summary>Simple dictionary-backed ICanonicalCpuState stub for Phase 09 VMX tests.</summary>
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,102,/// <summary>Helper to create VMX InstructionIR records.</summary>
VMX,mention,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,112,"Class = InstructionClass.Vmx,"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,122,/// <summary>Recording VMX event sink for test assertions.</summary>
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,153,// 2. VmxEventKind вЂ” VMX Diagnostic Event Kinds
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,809,"// Set up: VMX enabled, in GuestExecution state, VMCS loaded"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,933,// Enable VMX and set up VMCS
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,954,// Re-enable VMX
VMX,usage,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,964,// 14. ExecutionDispatcherV4 вЂ” VMX Dispatch Delegation
VMX,mention,HybridCPU_ISE.Tests/tests/Phase09VmxSubsystemTests.cs,1076,"Assert.Equal(RetireWindowCaptureEffectKind.Vmx, transaction.TypedEffectKind);"
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase09WriteRegisterPublicationContractTests.cs,209,Processor.Memory = new MemorySubsystem(ref proc);
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09WriteRegisterPublicationContractTests.cs,313,(uint)Processor.CPU_Core.InstructionsEnum.ACCEL_STATUS)
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09WriteRegisterPublicationContractTests.cs,328,(uint)Processor.CPU_Core.InstructionsEnum.ACCEL_QUERY_CAPS or
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase09WriteRegisterPublicationContractTests.cs,329,(uint)Processor.CPU_Core.InstructionsEnum.ACCEL_SUBMIT)
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase10AtomicAcquireReleaseOrderingTests.cs,38,Processor.Memory = new MemorySubsystem(ref proc);
MemorySubsystem,usage,HybridCPU_ISE.Tests/tests/Phase10FenceOrderingAndVisibilityTests.cs,39,Processor.Memory = new MemorySubsystem(ref proc);
VMX,usage,HybridCPU_ISE.Tests/tests/Phase12FinalIsaIntegrationTests.cs,8,"//   - Atomic, System-event, SmtVt-event, stream-control, and VMX eager direct surfaces are explicitly rejected and do not emit trace/telemetry"
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase12MatrixTilePositiveGoldenArtifactTests.cs,365,"""StreamEngine"","
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase12RetiredCompatPolicyBitBoundaryTests.cs,30,"RelativePath(""HybridCPU_ISE"", ""Core"", ""Execution"", ""StreamEngine"", ""StreamExecutionRequest.cs"")"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase13Lane7CacheTlbIommuFailClosedTests.cs,390,"failures.Add($""{Relative(path)} contains forbidden VMX integration token `{token}`."");"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase13Lane7CacheTlbIommuFailClosedTests.cs,397,"""Phase 13 Non-VMX cache/TLB/IOMMU rows must not be integrated through VMX EPT/VPID/NPT or host evidence:"" +"
VMX,mention,HybridCPU_ISE.Tests/tests/Phase13Lane7CacheTlbIommuFailClosedTests.cs,509,"path.Contains(""Vmx"", StringComparison.OrdinalIgnoreCase) ||"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase13Lane7CacheTlbIommuFailClosedTests.cs,141,"{ ""FENCE"", ""FENCE_I"", ""AMOADD_W"", ""LR_W"", ""SC_W"", ""DmaStreamCompute"", ""DSC_STATUS"", ""ACCEL_SUBMIT"" })"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,389,"failures.Add($""{Relative(path)} contains forbidden VMX integration token `{token}`."");"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,396,"""Phase 14 Non-VMX accelerator controls must not be integrated through VMX backend or host evidence:"" +"
VMX,mention,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,502,"path.Contains(""Vmx"", StringComparison.OrdinalIgnoreCase) ||"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,33,"""ACCEL_QUERY_ABI"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,34,"""ACCEL_QUERY_TOPOLOGY"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,35,"""ACCEL_OPEN"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,36,"""ACCEL_CLOSE"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,37,"""ACCEL_BIND_QUEUE"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,38,"""ACCEL_UNBIND_QUEUE"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,71,"[InlineData(typeof(CloseToRtlAccelQueryAbi), ""ACCEL_QUERY_ABI"", ""RequiresAcceleratorAbiQueryContract"", ""RequiresBoundedCapabilityResultFootprint"")]"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,72,"[InlineData(typeof(CloseToRtlAccelQueryTopology), ""ACCEL_QUERY_TOPOLOGY"", ""RequiresAcceleratorTopologyAbi"", ""RequiresBoundedTopologyResultFootprint"")]"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,95,"[InlineData(typeof(CloseToRtlAccelOpen), ""ACCEL_OPEN"")]"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,96,"[InlineData(typeof(CloseToRtlAccelClose), ""ACCEL_CLOSE"")]"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,118,"[InlineData(typeof(CloseToRtlAccelBindQueue), ""ACCEL_BIND_QUEUE"")]"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,119,"[InlineData(typeof(CloseToRtlAccelUnbindQueue), ""ACCEL_UNBIND_QUEUE"")]"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,145,"{ ""ACCEL_QUERY_CAPS"", ""ACCEL_SUBMIT"", ""ACCEL_POLL"", ""ACCEL_WAIT"", ""ACCEL_CANCEL"", ""ACCEL_FENCE"", ""ACCEL_STATUS"" })"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,216,"""ACCEL_BIND_QUEUE"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,217,"""ACCEL_CLOSE"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,218,"""ACCEL_OPEN"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,219,"""ACCEL_QUERY_ABI"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,220,"""ACCEL_QUERY_TOPOLOGY"","
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,221,"""ACCEL_UNBIND_QUEUE"""
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,279,"if (contract.Mnemonic == ""ACCEL_QUERY_ABI"")"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,370,"(""ACCEL_QUERY_ABI"", ""AccelQueryAbi""),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,371,"(""ACCEL_QUERY_TOPOLOGY"", ""AccelQueryTopology""),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,372,"(""ACCEL_OPEN"", ""AccelOpen""),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,373,"(""ACCEL_CLOSE"", ""AccelClose""),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,374,"(""ACCEL_BIND_QUEUE"", ""AccelBindQueue""),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase14Lane7AcceleratorControlFailClosedTests.cs,375,"(""ACCEL_UNBIND_QUEUE"", ""AccelUnbindQueue""));"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase15CompatibilityConformanceSweepTests.cs,168,"Assert.Contains(""VMX-specific paths"", tracking);"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase15CompatibilityConformanceSweepTests.cs,111,"new(""ACCEL_QUERY_ABI"", IsaInstructionStatus.Reserved, RuntimeInstructionEvidence.None, true),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase15CompatibilityConformanceSweepTests.cs,112,"new(""ACCEL_QUERY_TOPOLOGY"", IsaInstructionStatus.Reserved, RuntimeInstructionEvidence.None, true),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase15CompatibilityConformanceSweepTests.cs,113,"new(""ACCEL_OPEN"", IsaInstructionStatus.Reserved, RuntimeInstructionEvidence.None, true),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase15CompatibilityConformanceSweepTests.cs,114,"new(""ACCEL_CLOSE"", IsaInstructionStatus.Reserved, RuntimeInstructionEvidence.None, true),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase15CompatibilityConformanceSweepTests.cs,115,"new(""ACCEL_BIND_QUEUE"", IsaInstructionStatus.Reserved, RuntimeInstructionEvidence.None, true),"
ACCEL,usage,HybridCPU_ISE.Tests/tests/Phase15CompatibilityConformanceSweepTests.cs,116,"new(""ACCEL_UNBIND_QUEUE"", IsaInstructionStatus.Reserved, RuntimeInstructionEvidence.None, true)"
StreamEngine,usage,HybridCPU_ISE.Tests/tests/Phase3V6IsaTableDrivenTests.cs,795,// [T6P3-16..T6P3-19]  B9 — OpcodeRegistry table-driven StreamEngine helpers
VMX,usage,HybridCPU_ISE.Tests/tests/Phase3V6IsaTableDrivenTests.cs,76,"[InlineData(InstructionsEnum.VMXON, InstructionClass.Vmx, SerializationClass.VmxSerial)]"
VMX,mention,HybridCPU_ISE.Tests/tests/Phase3V6IsaTableDrivenTests.cs,529,"Assert.Equal(InstructionClass.Vmx, op.InstructionClass);"
VMX,usage,HybridCPU_ISE.Tests/tests/Phase4SystemPrivilegedVmxTests.cs,1,﻿// V5 Phase 4: System/Privileged Layer Rewrite + VMX FSM Groundwork
VMX,usage,HybridCPU_ISE.Tests/tests/Phase4SystemPrivilegedVmxTests.cs,11,//   [T4-08] VMXON: explicit VMX executor enables VMX CSR state; requires M-mode
VMX,usage,HybridCPU_ISE.Tests/tests/Phase4SystemPrivilegedVmxTests.cs,13,//   [T4-10] VM_EXIT: typed VMX retire saves guest state and restores host context
VMX,mention,HybridCPU_ISE.Tests/tests/Phase4SystemPrivilegedVmxTests.cs,160,"Class = InstructionClass.Vmx,"
VMX,mention,HybridCPU_ISE.Tests/tests/PhaseAuditComprehensiveTests.cs,581,"InstructionClass.Vmx, SerializationClass.VmxSerial);"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/CoreVmxAuthorityBoundaryTests.cs,12,"string coreVmxRoot = Path.Combine(projectRoot, ""Core"", ""VMX"");"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/CoreVmxAuthorityBoundaryTests.cs,19,"if (relativePath.StartsWith(""Core/VMX/Conformance/"", StringComparison.Ordinal))"
VMX,mention,HybridCPU_ISE.Tests/VmxRefactoring/SecureComputeVmxDenialGuardTests.cs,2,using YAKSys_Hybrid_CPU.Core.Vmx;
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/SecureComputeVmxPhase10ReleaseGateTests.cs,37,"Assert.Contains(""VMX remains frozen compatibility frontend"", plan09);"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/SecureComputeVmxPhase10ReleaseGateTests.cs,40,"Assert.Contains(""VMX cannot activate SecureCompute"", plan09);"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/SecureComputeVmxPhase10ReleaseGateTests.cs,45,"Assert.Contains(""Phase 8: VMX deny/projection matrix + negative conformance; not secure VMCS."", plan12);"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/SecureComputeVmxPhase10ReleaseGateTests.cs,46,"Assert.Contains(""VMX no-authority, VMCS no-state-owner, VmxCaps no-grant"", plan12);"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/SecureComputeVmxPhase10ReleaseGateTests.cs,74,"""Forbidden affirmative VMX/SecureCompute documentation claims:"" +"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/SecureComputeVmxPhase10ReleaseGateTests.cs,97,"""VMX compatibility sources must stay projection-only for SecureCompute:"" +"
VMX,mention,HybridCPU_ISE.Tests/VmxRefactoring/VmxAdmittedDeniedVmCallTrapPathTests.cs,3,using YAKSys_Hybrid_CPU.Core.Vmx;
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/VmxCapabilitySubstrateAndAliasEvidenceContracts.cs,6,"""Core/VMX/Substrate/Capabilities/DescriptorSet/CapabilityDescriptorSetSchema.cs"";"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/VmxCapabilitySubstrateAndAliasEvidenceContracts.cs,9,"""Core/VMX/Compatibility/Generated/CapabilityProjection/CapabilityDescriptorSetSchema.cs"";"
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/VmxCapabilitySubstrateAndAliasEvidenceContracts.cs,13,"""Core/VMX/Substrate/Memory/Invalidation/TranslationInvalidationService.cs"","
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/VmxCapabilitySubstrateAndAliasEvidenceContracts.cs,14,"""Core/VMX/Substrate/Lanes/Lane7/Lane7StateBlock.cs"","
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/VmxCapabilitySubstrateAndAliasEvidenceContracts.cs,15,"""Core/VMX/Substrate/Lanes/VectorStream/VectorStreamSnapshot.Restore.partial.cs"","
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/VmxCapabilitySubstrateAndAliasEvidenceContracts.cs,16,"""Core/VMX/Substrate/Memory/AddressSpaces/AddressSpaceId.cs"","
VMX,usage,HybridCPU_ISE.Tests/VmxRefactoring/VmxCapabilitySubstrateAndAliasEvidenceContracts.cs,17,"""Core/VMX/Substrate/Memory/AddressSpaces/AddressSpaceDescriptor.cs"","
